x,y,soilBaseQuality,sunlight,nutrients,pH,organicMatter,compaction,salinity
78,73,0.84,0.57,0.89,0.51,0.18,0.27,0.47
78,74,0.62,0.84,0.82,0.39,0.36,0.87,0.78
78,75,0.63,0.75,0.56,0.24,0.29,0.69,0.64
78,76,0.69,0.54,0.9,0.21,0.22,0.24,0.68
78,77,0.53,0.56,0.61,0.41,0.48,0.82,0.19
78,78,0.69,0.69,0.4,0.44,0.45,0.47,0.17
78,79,0.33,0.65,0.63,0.61,0.41,0.37,0.74
78,80,0.33,0.57,0.44,0.41,0.25,0.39,0.27
78,81,0.57,0.88,0.68,0.34,0.17,0.65,0.75
78,82,0.63,0.69,0.86,0.43,0.33,0.26,0.21
78,83,0.83,0.79,0.77,0.32,0.5,0.24,0.33
78,84,0.36,0.51,0.46,0.25,0.37,0.67,0.8
78,85,0.79,0.72,0.48,0.26,0.58,0.94,0.73
78,86,0.43,0.59,0.34,0.36,0.06,0.56,0.14
78,87,0.54,0.72,0.47,0.21,0.6,0.51,0.44
78,88,0.49,0.87,0.36,0.31,0.43,0.91,0.78
78,89,0.54,0.86,0.6,0.59,0.51,0.38,0.11
78,90,0.39,0.61,0.73,0.32,0.23,0.38,0.18
78,91,0.6,0.82,0.75,0.26,0.33,0.88,0.58
78,92,0.78,0.96,0.34,0.67,0.49,0.69,0.18
78,93,0.56,0.78,0.5,0.51,0.47,0.24,0.44
78,94,0.59,0.49,0.47,0.23,0.23,0.71,0.48
78,95,0.81,0.81,0.36,0.23,0.23,0.82,0.75
78,96,0.72,0.46,0.52,0.51,0.41,0.41,0.82
78,97,0.59,0.92,0.48,0.47,0.56,0.49,0.48
78,98,0.45,0.71,0.68,0.23,0.29,0.35,0.48
78,99,0.83,0.63,0.83,0.31,0.24,0.68,0.65
79,0,0.65,0.43,0.57,0.66,0.54,0.7,0.24
79,1,0.43,0.63,0.75,0.49,0.43,0.25,0.81
79,2,0.46,0.94,0.39,0.42,0.26,0.71,0.1
79,3,0.78,0.41,0.84,0.33,0.08,0.69,0.1
79,4,0.33,0.68,0.39,0.27,0.45,0.23,0.57
79,5,0.9,0.96,0.42,0.4,0.24,0.62,0.36
79,6,0.38,0.64,0.36,0.66,0.09,0.66,0.4
79,7,0.78,0.66,0.49,0.22,0.39,0.52,0.27
79,8,0.54,0.75,0.63,0.7,0.23,0.88,0.41
79,9,0.6,0.68,0.89,0.3,0.24,0.45,0.72
79,10,0.83,0.5,0.78,0.4,0.31,0.25,0.62
79,11,0.55,0.41,0.53,0.22,0.44,0.7,0.17
79,12,0.62,0.77,0.65,0.49,0.2,0.65,0.14
79,13,0.33,0.95,0.67,0.44,0.09,0.94,0.48
79,14,0.3,0.46,0.79,0.53,0.28,0.37,0.65
79,15,0.45,0.53,0.74,0.47,0.08,0.5,0.6
79,16,0.71,0.62,0.64,0.4,0.43,0.55,0.75
79,17,0.37,0.89,0.7,0.57,0.58,0.85,0.2
79,18,0.37,0.56,0.75,0.21,0.41,0.51,0.55
79,19,0.55,0.93,0.38,0.47,0.2,0.78,0.67
79,20,0.69,0.43,0.42,0.26,0.15,0.32,0.8
79,21,0.73,0.96,0.71,0.42,0.18,0.51,0.18
79,22,0.41,0.74,0.81,0.6,0.17,0.32,0.28
79,23,0.35,0.8,0.55,0.27,0.22,0.91,0.37
79,24,0.86,0.62,0.89,0.67,0.1,0.33,0.51
79,25,0.46,0.87,0.43,0.64,0.54,0.51,0.41
79,26,0.81,0.5,0.55,0.41,0.54,0.26,0.75
79,27,0.82,0.43,0.53,0.2,0.39,0.89,0.81
79,28,0.76,0.64,0.86,0.59,0.08,0.67,0.15
79,29,0.4,0.91,0.47,0.64,0.49,0.92,0.62
79,30,0.79,0.85,0.58,0.29,0.08,0.23,0.19
79,31,0.76,0.71,0.41,0.66,0.11,0.33,0.77
79,32,0.66,0.74,0.61,0.66,0.23,0.49,0.21
79,33,0.5,0.48,0.81,0.44,0.29,0.67,0.84
79,34,0.46,0.9,0.48,0.6,0.24,0.45,0.42
79,35,0.37,0.87,0.79,0.42,0.14,0.73,0.39
79,36,0.61,0.79,0.85,0.48,0.11,0.32,0.54
79,37,0.65,0.68,0.34,0.36,0.52,0.65,0.4
79,38,0.52,0.98,0.75,0.28,0.25,0.5,0.28
79,39,0.59,0.93,0.45,0.57,0.17,0.58,0.57
79,40,0.52,0.79,0.41,0.2,0.32,0.63,0.65
79,41,0.68,0.62,0.66,0.49,0.07,0.24,0.81
79,42,0.84,0.77,0.72,0.63,0.38,0.89,0.41
79,43,0.4,0.75,0.54,0.31,0.19,0.79,0.63
79,44,0.53,0.64,0.32,0.37,0.38,0.53,0.73
79,45,0.38,0.58,0.85,0.49,0.39,0.61,0.72
79,46,0.67,0.64,0.74,0.32,0.5,0.22,0.13
79,47,0.74,0.74,0.46,0.62,0.18,0.57,0.37
79,48,0.86,0.66,0.6,0.38,0.3,0.52,0.11
79,49,0.47,0.56,0.32,0.49,0.58,0.48,0.52
79,50,0.87,0.86,0.5,0.31,0.45,0.81,0.75
79,51,0.34,0.72,0.61,0.22,0.59,0.34,0.71
79,52,0.66,0.44,0.61,0.29,0.56,0.33,0.71
79,53,0.33,0.62,0.42,0.22,0.39,0.59,0.36
79,54,0.84,0.93,0.77,0.43,0.2,0.72,0.13
79,55,0.62,0.85,0.48,0.49,0.47,0.22,0.23
79,56,0.7,0.59,0.65,0.22,0.43,0.61,0.6
79,57,0.8,0.96,0.46,0.25,0.37,0.42,0.2
79,58,0.39,0.45,0.56,0.44,0.43,0.77,0.19
79,59,0.32,0.98,0.42,0.6,0.39,0.55,0.37
79,60,0.83,0.55,0.68,0.51,0.34,0.83,0.17
79,61,0.49,0.41,0.56,0.25,0.28,0.5,0.35
79,62,0.38,0.66,0.31,0.64,0.07,0.82,0.83
79,63,0.58,0.62,0.32,0.66,0.53,0.74,0.11
79,64,0.66,0.72,0.58,0.36,0.53,0.82,0.72
79,65,0.32,0.88,0.41,0.51,0.38,0.81,0.85
79,66,0.46,0.91,0.65,0.45,0.2,0.56,0.43
79,67,0.32,0.64,0.54,0.67,0.07,0.48,0.81
79,68,0.55,0.66,0.69,0.45,0.05,0.77,0.3
79,69,0.84,0.49,0.87,0.68,0.09,0.47,0.84
79,70,0.89,0.43,0.62,0.3,0.25,0.27,0.75
79,71,0.68,0.78,0.77,0.37,0.15,0.84,0.76
79,72,0.4,0.44,0.75,0.59,0.2,0.5,0.2
79,73,0.84,0.84,0.85,0.59,0.43,0.3,0.75
79,74,0.61,0.72,0.43,0.57,0.58,0.68,0.81
79,75,0.39,0.52,0.8,0.63,0.16,0.87,0.71
79,76,0.85,0.72,0.84,0.55,0.31,0.85,0.17
79,77,0.75,0.51,0.54,0.52,0.6,0.62,0.16
79,78,0.74,0.66,0.49,0.43,0.56,0.27,0.37
79,79,0.73,0.88,0.87,0.43,0.24,0.72,0.63
79,80,0.42,0.68,0.68,0.4,0.23,0.66,0.11
79,81,0.43,0.49,0.53,0.51,0.18,0.36,0.81
79,82,0.71,0.83,0.78,0.4,0.14,0.88,0.49
79,83,0.43,0.51,0.48,0.27,0.3,0.27,0.37
79,84,0.56,0.84,0.41,0.25,0.24,0.48,0.52
79,85,0.77,0.69,0.63,0.66,0.46,0.27,0.64
79,86,0.77,0.67,0.64,0.21,0.18,0.88,0.3
79,87,0.57,0.91,0.8,0.25,0.45,0.23,0.32
79,88,0.78,0.83,0.57,0.42,0.21,0.52,0.45
79,89,0.8,0.42,0.79,0.33,0.38,0.85,0.6
79,90,0.69,0.58,0.49,0.4,0.4,0.39,0.63
79,91,0.44,0.92,0.65,0.26,0.42,0.28,0.34
79,92,0.46,0.41,0.43,0.27,0.15,0.3,0.34
79,93,0.49,0.73,0.53,0.6,0.21,0.5,0.47
79,94,0.37,0.84,0.81,0.58,0.19,0.52,0.51
79,95,0.46,0.77,0.43,0.25,0.37,0.74,0.59
79,96,0.43,0.86,0.79,0.53,0.09,0.38,0.56
79,97,0.57,0.84,0.47,0.5,0.34,0.73,0.38
79,98,0.85,0.82,0.32,0.56,0.1,0.95,0.32
79,99,0.36,0.89,0.37,0.44,0.24,0.85,0.33
80,0,0.73,0.79,0.75,0.33,0.43,0.68,0.58
80,1,0.71,0.64,0.46,0.53,0.28,0.9,0.42
80,2,0.36,0.68,0.69,0.39,0.2,0.94,0.2
80,3,0.85,0.83,0.72,0.31,0.39,0.63,0.1
80,4,0.64,0.93,0.51,0.4,0.46,0.41,0.12
80,5,0.52,0.56,0.58,0.58,0.19,0.89,0.75
80,6,0.75,0.61,0.54,0.44,0.21,0.83,0.44
80,7,0.45,0.96,0.87,0.35,0.4,0.26,0.59
80,8,0.72,0.75,0.49,0.62,0.58,0.9,0.8
80,9,0.32,0.51,0.41,0.64,0.17,0.47,0.19
80,10,0.8,0.8,0.52,0.42,0.41,0.44,0.44
80,11,0.57,0.99,0.7,0.39,0.55,0.46,0.5
80,12,0.68,0.89,0.72,0.51,0.3,0.44,0.73
80,13,0.43,0.85,0.85,0.23,0.22,0.59,0.85
80,14,0.71,0.52,0.83,0.55,0.42,0.63,0.63
80,15,0.76,0.93,0.47,0.59,0.07,0.52,0.58
80,16,0.58,0.72,0.57,0.4,0.25,0.51,0.79
80,17,0.67,0.93,0.75,0.29,0.19,0.75,0.73
80,18,0.57,0.6,0.85,0.21,0.17,0.2,0.75
80,19,0.84,0.44,0.5,0.52,0.15,0.91,0.1
80,20,0.6,0.69,0.57,0.33,0.46,0.74,0.49
80,21,0.81,0.56,0.84,0.43,0.58,0.73,0.69
80,22,0.78,0.83,0.52,0.39,0.26,0.52,0.24
80,23,0.55,0.97,0.59,0.29,0.08,0.92,0.66
80,24,0.44,0.81,0.84,0.45,0.45,0.2,0.11
80,25,0.54,0.93,0.78,0.43,0.35,0.26,0.53
80,26,0.8,0.67,0.45,0.51,0.45,0.8,0.74
80,27,0.44,0.86,0.49,0.33,0.41,0.75,0.42
80,28,0.61,0.91,0.51,0.31,0.55,0.4,0.65
80,29,0.78,0.83,0.85,0.61,0.13,0.65,0.5
80,30,0.51,0.7,0.9,0.55,0.14,0.6,0.59
80,31,0.69,0.78,0.76,0.59,0.24,0.6,0.49
80,32,0.45,0.82,0.59,0.26,0.32,0.65,0.46
80,33,0.37,0.55,0.31,0.31,0.56,0.95,0.73
80,34,0.78,0.89,0.72,0.49,0.55,0.94,0.17
80,35,0.36,0.97,0.53,0.63,0.53,0.94,0.54
80,36,0.46,0.68,0.68,0.65,0.17,0.61,0.19
80,37,0.81,0.82,0.66,0.62,0.45,0.44,0.52
80,38,0.51,0.84,0.59,0.22,0.26,0.62,0.82
80,39,0.88,0.8,0.87,0.61,0.56,0.67,0.14
80,40,0.89,0.73,0.31,0.65,0.17,0.43,0.42
80,41,0.46,0.93,0.73,0.23,0.13,0.67,0.7
80,42,0.32,0.67,0.55,0.41,0.51,0.67,0.38
80,43,0.72,0.44,0.73,0.47,0.44,0.88,0.49
80,44,0.57,0.91,0.71,0.32,0.5,0.38,0.19
80,45,0.36,0.8,0.31,0.46,0.14,0.72,0.27
80,46,0.72,0.91,0.47,0.64,0.54,0.54,0.61
80,47,0.32,0.48,0.41,0.63,0.42,0.3,0.72
80,48,0.82,0.42,0.4,0.67,0.41,0.44,0.58
80,49,0.38,0.96,0.74,0.44,0.37,0.24,0.73
80,50,0.38,0.49,0.44,0.41,0.47,0.44,0.55
80,51,0.41,0.89,0.58,0.53,0.28,0.25,0.71
80,52,0.88,0.89,0.45,0.41,0.12,0.89,0.84
80,53,0.72,0.83,0.65,0.22,0.35,0.28,0.16
80,54,0.78,0.48,0.73,0.56,0.46,0.81,0.46
80,55,0.54,0.8,0.5,0.34,0.13,0.88,0.24
80,56,0.5,0.93,0.66,0.22,0.17,0.55,0.45
80,57,0.44,0.66,0.79,0.21,0.43,0.24,0.47
80,58,0.59,0.65,0.36,0.67,0.2,0.65,0.57
80,59,0.63,0.67,0.73,0.33,0.14,0.38,0.43
80,60,0.68,0.45,0.49,0.42,0.54,0.33,0.34
80,61,0.45,0.94,0.37,0.68,0.14,0.63,0.13
80,62,0.87,0.92,0.63,0.43,0.24,0.47,0.13
80,63,0.4,1.0,0.44,0.24,0.29,0.75,0.23
80,64,0.88,0.75,0.79,0.48,0.31,0.64,0.44
80,65,0.31,0.85,0.33,0.24,0.25,0.82,0.41
80,66,0.59,0.52,0.36,0.25,0.55,0.24,0.24
80,67,0.5,0.8,0.61,0.63,0.41,0.38,0.72
80,68,0.57,0.79,0.65,0.34,0.25,0.63,0.61
80,69,0.64,0.94,0.74,0.54,0.25,0.86,0.36
80,70,0.56,0.9,0.46,0.45,0.33,0.81,0.7
80,71,0.55,0.96,0.81,0.31,0.07,0.71,0.84
80,72,0.74,0.92,0.87,0.46,0.56,0.63,0.28
80,73,0.71,0.92,0.6,0.23,0.17,0.67,0.37
80,74,0.8,0.44,0.76,0.37,0.43,0.36,0.84
80,75,0.45,0.91,0.61,0.46,0.48,0.65,0.2
80,76,0.67,0.76,0.34,0.31,0.51,0.57,0.16
80,77,0.65,0.63,0.5,0.53,0.14,0.49,0.49
80,78,0.52,0.43,0.35,0.23,0.35,0.87,0.45
80,79,0.59,0.81,0.89,0.44,0.1,0.82,0.16
80,80,0.49,0.6,0.44,0.56,0.49,0.26,0.32
80,81,0.39,0.68,0.68,0.41,0.32,0.94,0.41
80,82,0.43,0.81,0.47,0.64,0.14,0.37,0.72
80,83,0.36,0.95,0.69,0.52,0.45,0.36,0.63
80,84,0.71,0.9,0.43,0.68,0.23,0.91,0.79
80,85,0.7,0.67,0.77,0.34,0.11,0.53,0.35
80,86,0.87,0.63,0.37,0.67,0.3,0.8,0.33
80,87,0.74,0.54,0.84,0.5,0.18,0.42,0.45
80,88,0.33,0.62,0.8,0.57,0.57,0.85,0.11
80,89,0.83,0.47,0.71,0.65,0.25,0.82,0.26
80,90,0.82,0.98,0.34,0.48,0.36,0.59,0.26
80,91,0.57,0.74,0.43,0.63,0.57,0.73,0.15
80,92,0.65,0.48,0.82,0.47,0.27,0.92,0.44
80,93,0.89,0.61,0.37,0.5,0.25,0.54,0.78
80,94,0.62,0.73,0.39,0.42,0.14,0.57,0.1
80,95,0.84,0.72,0.63,0.27,0.57,0.74,0.57
80,96,0.35,0.42,0.46,0.48,0.49,0.49,0.76
80,97,0.41,0.97,0.43,0.69,0.17,0.92,0.18
80,98,0.56,0.57,0.65,0.59,0.23,0.23,0.79
80,99,0.65,0.41,0.52,0.57,0.55,0.5,0.71
81,0,0.79,0.45,0.38,0.52,0.35,0.74,0.26
81,1,0.89,0.75,0.62,0.37,0.36,0.52,0.78
81,2,0.53,0.48,0.53,0.28,0.41,0.39,0.7
81,3,0.33,0.43,0.74,0.31,0.47,0.51,0.18
81,4,0.78,0.63,0.36,0.2,0.57,0.86,0.72
81,5,0.66,0.77,0.67,0.54,0.49,0.61,0.51
81,6,0.42,0.47,0.56,0.61,0.56,0.45,0.71
81,7,0.6,0.59,0.54,0.33,0.5,0.7,0.56
81,8,0.75,0.65,0.44,0.25,0.08,0.66,0.39
81,9,0.76,0.5,0.32,0.37,0.11,0.62,0.55
81,10,0.6,0.7,0.81,0.35,0.54,0.49,0.58
81,11,0.48,0.45,0.5,0.43,0.07,0.25,0.67
81,12,0.88,0.43,0.71,0.33,0.49,0.67,0.72
81,13,0.7,0.71,0.87,0.37,0.52,0.51,0.6
81,14,0.54,0.55,0.64,0.65,0.28,0.52,0.84
81,15,0.47,0.46,0.54,0.37,0.25,0.38,0.68
81,16,0.74,0.65,0.46,0.59,0.16,0.39,0.78
81,17,0.45,0.95,0.86,0.51,0.08,0.79,0.34
81,18,0.4,0.83,0.71,0.37,0.46,0.56,0.34
81,19,0.62,0.89,0.7,0.61,0.09,0.28,0.37
81,20,0.47,0.92,0.56,0.5,0.57,0.23,0.43
81,21,0.68,0.98,0.81,0.2,0.21,0.37,0.82
81,22,0.37,0.86,0.73,0.23,0.49,0.57,0.16
81,23,0.69,0.77,0.47,0.58,0.08,0.66,0.47
81,24,0.47,0.62,0.66,0.42,0.34,0.31,0.22
81,25,0.3,0.51,0.56,0.4,0.24,0.53,0.71
81,26,0.38,0.81,0.3,0.27,0.07,0.25,0.12
81,27,0.86,1.0,0.78,0.28,0.41,0.23,0.44
81,28,0.82,0.68,0.37,0.6,0.57,0.85,0.4
81,29,0.44,0.83,0.61,0.61,0.06,0.69,0.17
81,30,0.77,0.7,0.5,0.48,0.2,0.79,0.38
81,31,0.67,0.66,0.51,0.35,0.44,0.34,0.71
81,32,0.88,0.65,0.59,0.67,0.53,0.44,0.2
81,33,0.52,0.7,0.9,0.51,0.15,0.53,0.84
81,34,0.71,0.62,0.55,0.6,0.09,0.69,0.14
81,35,0.34,0.85,0.41,0.2,0.05,0.6,0.32
81,36,0.54,0.92,0.67,0.43,0.17,0.61,0.68
81,37,0.88,0.93,0.44,0.64,0.09,0.32,0.37
81,38,0.62,0.54,0.36,0.37,0.25,0.56,0.46
81,39,0.47,0.94,0.33,0.56,0.29,0.82,0.24
81,40,0.37,0.6,0.31,0.53,0.31,0.58,0.64
81,41,0.72,0.59,0.56,0.28,0.13,0.35,0.23
81,42,0.69,0.84,0.56,0.59,0.31,0.51,0.74
81,43,0.52,0.58,0.41,0.26,0.05,0.77,0.5
81,44,0.87,0.43,0.77,0.56,0.18,0.3,0.51
81,45,0.31,0.62,0.38,0.7,0.25,0.64,0.8
81,46,0.48,0.83,0.85,0.68,0.12,0.92,0.68
81,47,0.85,0.6,0.65,0.6,0.5,0.49,0.66
81,48,0.49,0.78,0.32,0.47,0.16,0.23,0.74
81,49,0.45,0.8,0.88,0.54,0.47,0.67,0.17
81,50,0.62,0.84,0.48,0.56,0.31,0.24,0.64
81,51,0.79,0.94,0.57,0.2,0.31,0.34,0.27
81,52,0.36,0.66,0.47,0.25,0.4,0.24,0.31
81,53,0.87,0.5,0.74,0.5,0.07,0.33,0.11
81,54,0.78,0.59,0.59,0.2,0.09,0.84,0.77
81,55,0.41,0.66,0.38,0.65,0.23,0.75,0.65
81,56,0.73,0.83,0.36,0.44,0.28,0.46,0.2
81,57,0.53,0.41,0.74,0.33,0.29,0.87,0.35
81,58,0.54,0.59,0.44,0.4,0.42,0.7,0.46
81,59,0.77,0.87,0.38,0.63,0.05,0.54,0.47
81,60,0.88,0.8,0.6,0.66,0.58,0.25,0.55
81,61,0.38,0.84,0.78,0.26,0.15,0.75,0.45
81,62,0.55,0.89,0.47,0.59,0.19,0.48,0.59
81,63,0.59,0.87,0.47,0.49,0.55,0.43,0.76
81,64,0.53,0.81,0.8,0.49,0.05,0.42,0.4
81,65,0.52,0.66,0.39,0.59,0.6,0.21,0.76
81,66,0.33,0.99,0.67,0.31,0.07,0.76,0.26
81,67,0.71,0.74,0.87,0.47,0.12,0.31,0.19
81,68,0.56,0.52,0.8,0.36,0.18,0.59,0.28
81,69,0.42,0.58,0.34,0.25,0.29,0.21,0.25
81,70,0.79,0.82,0.49,0.25,0.34,0.67,0.84
81,71,0.78,0.95,0.39,0.27,0.11,0.48,0.39
81,72,0.59,0.51,0.87,0.51,0.09,0.67,0.59
81,73,0.48,0.45,0.89,0.25,0.07,0.27,0.62
81,74,0.68,0.93,0.44,0.49,0.19,0.4,0.43
81,75,0.47,0.95,0.7,0.49,0.56,0.28,0.27
81,76,0.44,0.57,0.8,0.65,0.26,0.68,0.43
81,77,0.74,0.63,0.44,0.51,0.47,0.28,0.46
81,78,0.32,0.8,0.41,0.69,0.15,0.66,0.82
81,79,0.36,0.6,0.31,0.22,0.09,0.3,0.53
81,80,0.3,0.93,0.55,0.55,0.35,0.91,0.83
81,81,0.39,0.46,0.84,0.21,0.5,0.51,0.53
81,82,0.34,0.42,0.84,0.56,0.54,0.29,0.21
81,83,0.9,0.53,0.38,0.39,0.35,0.23,0.39
81,84,0.47,0.57,0.42,0.51,0.21,0.45,0.69
81,85,0.39,0.47,0.54,0.35,0.11,0.87,0.42
81,86,0.44,0.44,0.77,0.28,0.42,0.31,0.17
81,87,0.86,0.85,0.67,0.56,0.2,0.79,0.17
81,88,0.61,0.5,0.61,0.65,0.51,0.51,0.28
81,89,0.52,0.95,0.66,0.29,0.38,0.8,0.52
81,90,0.82,0.62,0.36,0.66,0.52,0.86,0.72
81,91,0.54,0.8,0.59,0.27,0.36,0.95,0.5
81,92,0.5,0.54,0.9,0.57,0.47,0.25,0.66
81,93,0.42,0.54,0.35,0.68,0.21,0.8,0.58
81,94,0.53,0.74,0.61,0.27,0.33,0.25,0.49
81,95,0.49,0.74,0.48,0.42,0.06,0.44,0.26
81,96,0.71,0.86,0.62,0.37,0.38,0.68,0.76
81,97,0.47,0.85,0.64,0.39,0.34,0.54,0.31
81,98,0.65,0.8,0.65,0.58,0.47,0.62,0.29
81,99,0.34,0.67,0.81,0.53,0.45,0.92,0.29
82,0,0.41,0.93,0.53,0.68,0.4,0.81,0.17
82,1,0.54,0.77,0.61,0.29,0.08,0.47,0.47
82,2,0.86,0.99,0.31,0.47,0.55,0.65,0.35
82,3,0.53,0.89,0.77,0.42,0.06,0.24,0.49
82,4,0.7,0.43,0.46,0.66,0.49,0.54,0.44
82,5,0.45,0.59,0.79,0.21,0.31,0.66,0.49
82,6,0.38,0.74,0.46,0.69,0.5,0.74,0.32
82,7,0.34,0.83,0.31,0.44,0.31,0.88,0.71
82,8,0.48,0.73,0.39,0.51,0.41,0.41,0.5
82,9,0.39,0.87,0.89,0.38,0.25,0.88,0.26
82,10,0.4,0.57,0.49,0.63,0.46,0.7,0.78
82,11,0.76,0.51,0.37,0.48,0.19,0.26,0.18
82,12,0.31,0.43,0.37,0.53,0.45,0.49,0.65
82,13,0.63,0.74,0.49,0.52,0.16,0.56,0.61
82,14,0.53,0.81,0.32,0.38,0.45,0.46,0.15
82,15,0.6,0.6,0.61,0.24,0.21,0.29,0.78
82,16,0.64,0.77,0.43,0.6,0.2,0.61,0.34
82,17,0.49,0.43,0.61,0.34,0.5,0.3,0.66
82,18,0.48,0.46,0.38,0.62,0.5,0.89,0.31
82,19,0.74,0.82,0.56,0.5,0.43,0.85,0.49
82,20,0.82,0.62,0.66,0.38,0.56,0.56,0.83
82,21,0.42,0.8,0.34,0.5,0.14,0.25,0.56
82,22,0.36,0.9,0.54,0.52,0.2,0.61,0.32
82,23,0.84,0.91,0.48,0.55,0.21,0.64,0.44
82,24,0.51,0.5,0.44,0.61,0.22,0.87,0.61
82,25,0.63,0.69,0.66,0.28,0.23,0.25,0.43
82,26,0.52,0.84,0.65,0.67,0.43,0.72,0.78
82,27,0.38,0.86,0.68,0.41,0.2,0.62,0.75
82,28,0.65,0.87,0.4,0.63,0.21,0.33,0.21
82,29,0.62,0.54,0.47,0.31,0.36,0.29,0.69
82,30,0.42,0.52,0.43,0.21,0.16,0.72,0.81
82,31,0.57,0.75,0.62,0.49,0.25,0.45,0.34
82,32,0.78,0.84,0.58,0.36,0.08,0.95,0.28
82,33,0.65,0.59,0.5,0.69,0.57,0.87,0.11
82,34,0.36,0.46,0.77,0.25,0.22,0.62,0.19
82,35,0.63,0.83,0.36,0.22,0.52,0.68,0.82
82,36,0.72,0.58,0.88,0.22,0.34,0.32,0.39
82,37,0.78,0.5,0.37,0.31,0.18,0.87,0.39
82,38,0.68,0.49,0.76,0.49,0.16,0.54,0.3
82,39,0.39,0.59,0.52,0.45,0.43,0.59,0.22
82,40,0.73,0.76,0.82,0.38,0.58,0.85,0.48
82,41,0.71,0.62,0.34,0.24,0.15,0.2,0.64
82,42,0.31,0.41,0.52,0.32,0.11,0.57,0.51
82,43,0.55,0.46,0.5,0.29,0.26,0.67,0.13
82,44,0.5,0.57,0.9,0.57,0.27,0.32,0.7
82,45,0.7,0.8,0.89,0.59,0.49,0.25,0.8
82,46,0.43,0.46,0.41,0.59,0.31,0.6,0.43
82,47,0.65,0.74,0.68,0.68,0.08,0.61,0.37
82,48,0.85,0.47,0.62,0.64,0.56,0.45,0.27
82,49,0.78,0.53,0.39,0.45,0.26,0.86,0.33
82,50,0.85,0.5,0.4,0.41,0.42,0.43,0.58
82,51,0.89,0.44,0.89,0.66,0.42,0.59,0.68
82,52,0.31,0.8,0.57,0.51,0.08,0.34,0.35
82,53,0.67,0.68,0.38,0.35,0.05,0.21,0.35
82,54,0.55,0.9,0.43,0.48,0.1,0.52,0.44
82,55,0.82,0.46,0.46,0.7,0.58,0.6,0.23
82,56,0.45,0.49,0.61,0.62,0.49,0.77,0.8
82,57,0.89,0.58,0.5,0.34,0.12,0.54,0.63
82,58,0.67,0.86,0.57,0.68,0.39,0.41,0.43
82,59,0.78,0.58,0.4,0.69,0.39,0.65,0.19
82,60,0.35,0.65,0.5,0.32,0.05,0.49,0.74
82,61,0.41,0.58,0.34,0.65,0.29,0.38,0.46
82,62,0.76,0.45,0.83,0.64,0.44,0.88,0.7
82,63,0.31,0.96,0.42,0.22,0.15,0.6,0.13
82,64,0.79,0.73,0.75,0.53,0.52,0.35,0.31
82,65,0.31,0.87,0.51,0.35,0.41,0.7,0.57
82,66,0.69,0.8,0.58,0.54,0.05,0.8,0.47
82,67,0.52,0.71,0.47,0.66,0.52,0.77,0.32
82,68,0.67,0.45,0.72,0.45,0.06,0.65,0.25
82,69,0.72,0.79,0.81,0.41,0.54,0.59,0.33
82,70,0.51,0.49,0.47,0.66,0.23,0.78,0.66
82,71,0.36,0.65,0.45,0.69,0.43,0.73,0.24
82,72,0.34,0.78,0.71,0.23,0.48,0.63,0.55
82,73,0.65,0.87,0.42,0.66,0.2,0.69,0.42
82,74,0.61,0.81,0.68,0.24,0.25,0.33,0.67
82,75,0.75,0.8,0.36,0.37,0.33,0.21,0.25
82,76,0.61,0.49,0.67,0.58,0.37,0.9,0.3
82,77,0.55,0.61,0.61,0.59,0.21,0.9,0.4
82,78,0.54,0.43,0.37,0.56,0.6,0.79,0.22
82,79,0.32,0.83,0.69,0.22,0.46,0.48,0.45
82,80,0.5,0.97,0.57,0.27,0.2,0.31,0.41
82,81,0.89,0.56,0.43,0.67,0.4,0.47,0.84
82,82,0.82,0.45,0.51,0.24,0.29,0.74,0.55
82,83,0.5,0.69,0.6,0.24,0.52,0.45,0.15
82,84,0.65,0.91,0.35,0.62,0.23,0.8,0.44
82,85,0.81,0.73,0.87,0.52,0.15,0.7,0.76
82,86,0.56,0.43,0.7,0.38,0.08,0.67,0.75
82,87,0.31,0.98,0.36,0.28,0.59,0.9,0.82
82,88,0.34,0.9,0.79,0.64,0.25,0.87,0.77
82,89,0.61,0.48,0.49,0.69,0.17,0.73,0.23
82,90,0.88,0.95,0.66,0.22,0.32,0.35,0.1
82,91,0.72,0.67,0.47,0.48,0.21,0.9,0.56
82,92,0.34,0.62,0.74,0.33,0.18,0.37,0.63
82,93,0.41,0.68,0.73,0.62,0.39,0.48,0.2
82,94,0.76,0.9,0.63,0.37,0.09,0.82,0.23
82,95,0.8,0.8,0.44,0.56,0.33,0.36,0.82
82,96,0.67,0.44,0.45,0.47,0.26,0.68,0.81
82,97,0.69,0.97,0.53,0.47,0.34,0.54,0.22
82,98,0.32,0.49,0.39,0.63,0.23,0.67,0.29
82,99,0.8,0.85,0.5,0.44,0.36,0.92,0.77
83,0,0.77,0.78,0.71,0.62,0.1,0.81,0.43
83,1,0.46,0.51,0.8,0.38,0.26,0.42,0.7
83,2,0.73,0.5,0.5,0.29,0.18,0.24,0.4
83,3,0.43,0.92,0.44,0.43,0.29,0.93,0.65
83,4,0.32,0.65,0.8,0.45,0.27,0.64,0.4
83,5,0.42,0.79,0.83,0.44,0.4,0.33,0.77
83,6,0.41,0.7,0.55,0.6,0.4,0.67,0.34
83,7,0.5,0.84,0.32,0.48,0.28,0.23,0.49
83,8,0.55,0.69,0.72,0.64,0.15,0.34,0.49
