x,y,soilBaseQuality,sunlight,nutrients,pH,organicMatter,compaction,salinity
1410.8,564.96,0.736678,0.575083,0.485022,0.271844,0.727777,0.584899,0.491569
1421.68,564.96,0.807154,0.314021,0.846213,0.317902,0.256968,0.55416,0.8347
1432.56,564.96,0.580285,0.607443,0.853053,0.613495,0.51191,0.224219,0.495364
1443.44,564.96,0.413282,0.678932,0.632144,0.721912,0.41131,0.829444,0.713884
1454.32,564.96,0.494264,0.56659,0.403649,0.330943,0.241672,0.688671,0.402787
1040.88,575.84,0.76945,0.373571,0.694356,0.676604,0.487591,0.640569,0.794505
1051.76,575.84,0.54456,0.294729,0.729205,0.224844,0.702172,0.682258,0.638339
1062.64,575.84,0.314082,0.706477,0.233703,0.527364,0.485409,0.665847,0.349276
1073.52,575.84,0.696718,0.595291,0.86316,0.290983,0.261881,0.366809,0.421925
1084.4,575.84,0.303553,0.855481,0.624712,0.873003,0.329051,0.419069,0.649606
1095.28,575.84,0.616642,0.859638,0.544112,0.261202,0.254367,0.373317,0.286046
1106.16,575.84,0.756538,0.855575,0.724385,0.87062,0.662051,0.758087,0.497984
1117.04,575.84,0.24746,0.523934,0.64726,0.744178,0.219225,0.61042,0.835161
1127.92,575.84,0.281106,0.77723,0.357086,0.384659,0.732711,0.781798,0.357662
1138.8,575.84,0.861762,0.300867,0.807268,0.578404,0.260505,0.45138,0.639606
1149.68,575.84,0.314872,0.624697,0.725652,0.87141,0.580271,0.550037,0.84203
1160.56,575.84,0.342323,0.408124,0.440014,0.389782,0.732059,0.887274,0.23396
1171.44,575.84,0.751284,0.597694,0.869121,0.83239,0.474924,0.326207,0.317049
1182.32,575.84,0.307635,0.208005,0.474711,0.269397,0.308872,0.381979,0.647801
1193.2,575.84,0.369377,0.633359,0.387407,0.484249,0.358056,0.213059,0.455659
1204.08,575.84,0.738328,0.563096,0.397689,0.88065,0.77122,0.637703,0.370432
1214.96,575.84,0.603279,0.624977,0.404393,0.454563,0.322671,0.373514,0.386953
1225.84,575.84,0.597595,0.499721,0.504002,0.70523,0.507726,0.778713,0.774627
1236.72,575.84,0.616598,0.260692,0.522428,0.785975,0.694051,0.709834,0.370224
1247.6,575.84,0.852108,0.722893,0.625883,0.690435,0.385989,0.823572,0.671086
1258.48,575.84,0.25721,0.561274,0.841518,0.660489,0.286251,0.345911,0.215052
1269.36,575.84,0.408922,0.519424,0.402005,0.806517,0.819145,0.706006,0.611747
1280.24,575.84,0.426871,0.584719,0.486374,0.843469,0.645411,0.808802,0.729444
1291.12,575.84,0.439462,0.618636,0.899668,0.39157,0.44153,0.625551,0.882005
1302,575.84,0.627519,0.549123,0.653091,0.684729,0.210397,0.594609,0.445218
1312.88,575.84,0.296648,0.74052,0.46027,0.50557,0.359944,0.662275,0.412087
1323.76,575.84,0.279089,0.468281,0.823834,0.50596,0.853,0.410208,0.449429
1334.64,575.84,0.598411,0.31901,0.278873,0.837873,0.737646,0.278542,0.329443
1345.52,575.84,0.279176,0.704093,0.311449,0.706696,0.353216,0.76454,0.491425
1356.4,575.84,0.363613,0.459149,0.736643,0.460261,0.299668,0.296913,0.76583
1367.28,575.84,0.459612,0.759187,0.277917,0.538701,0.327468,0.201752,0.844661
1378.16,575.84,0.280468,0.41196,0.39409,0.678879,0.53097,0.472963,0.616753
1389.04,575.84,0.368617,0.551504,0.746196,0.447793,0.355597,0.857645,0.254489
1399.92,575.84,0.508813,0.722184,0.545913,0.672426,0.281333,0.382556,0.232687
1410.8,575.84,0.381001,0.479469,0.798518,0.640613,0.338656,0.876435,0.279314
1421.68,575.84,0.466124,0.878187,0.223975,0.546592,0.390147,0.418065,0.325471
1432.56,575.84,0.721117,0.691027,0.742224,0.889733,0.342532,0.58842,0.437526
1443.44,575.84,0.498129,0.546065,0.492015,0.806943,0.368249,0.837928,0.579369
1454.32,575.84,0.449582,0.320484,0.612056,0.630584,0.599953,0.510574,0.371197
1040.88,586.72,0.738609,0.487009,0.450511,0.304733,0.465196,0.474487,0.651325
1051.76,586.72,0.655342,0.692551,0.776796,0.476459,0.483579,0.61902,0.466192
1062.64,586.72,0.62611,0.30744,0.703719,0.22424,0.653505,0.295733,0.831182
1073.52,586.72,0.821754,0.233662,0.510551,0.371337,0.354146,0.222607,0.80192
1084.4,586.72,0.754099,0.533181,0.273117,0.592708,0.82019,0.523629,0.69744
1095.28,586.72,0.385386,0.798115,0.448765,0.840728,0.590667,0.325561,0.417187
1106.16,586.72,0.874245,0.744581,0.683379,0.600356,0.852021,0.487098,0.624595
1117.04,586.72,0.605526,0.582831,0.555778,0.527281,0.616493,0.866329,0.698617
1127.92,586.72,0.770639,0.888936,0.600538,0.624738,0.522118,0.673655,0.317445
1138.8,586.72,0.442308,0.297284,0.814885,0.627694,0.895399,0.36365,0.568422
1149.68,586.72,0.586065,0.489211,0.785609,0.560311,0.333792,0.568988,0.260666
1160.56,586.72,0.285813,0.856086,0.685262,0.691339,0.538918,0.341039,0.318619
1171.44,586.72,0.255411,0.307368,0.817237,0.82605,0.296305,0.517774,0.550787
1182.32,586.72,0.618423,0.291429,0.668232,0.860731,0.388713,0.583118,0.588425
1193.2,586.72,0.384112,0.746768,0.256846,0.770177,0.335979,0.842455,0.430488
1204.08,586.72,0.46977,0.511444,0.491154,0.555583,0.46753,0.276415,0.346922
1214.96,586.72,0.806447,0.417455,0.465541,0.861858,0.524823,0.382778,0.787907
1225.84,586.72,0.621128,0.700552,0.438695,0.33955,0.791981,0.206927,0.300281
1236.72,586.72,0.280694,0.590044,0.688706,0.464806,0.436812,0.745552,0.334983
1247.6,586.72,0.572791,0.688007,0.56547,0.842561,0.299451,0.856624,0.498144
1258.48,586.72,0.566981,0.233039,0.645066,0.473428,0.450494,0.210607,0.435286
1269.36,586.72,0.775317,0.393385,0.323193,0.496445,0.893937,0.561888,0.635996
1280.24,586.72,0.785918,0.568815,0.736277,0.866612,0.258859,0.524982,0.431417
1291.12,586.72,0.495671,0.370534,0.5664,0.868462,0.858542,0.23187,0.811023
1302,586.72,0.257993,0.888494,0.409167,0.624974,0.221533,0.854232,0.898402
1312.88,586.72,0.472028,0.864839,0.433688,0.347345,0.358224,0.556881,0.64379
1323.76,586.72,0.35216,0.218769,0.379786,0.238078,0.587584,0.216063,0.20469
1334.64,586.72,0.646443,0.541045,0.436107,0.242114,0.71158,0.802507,0.210576
1345.52,586.72,0.670122,0.834376,0.821599,0.728115,0.82287,0.330766,0.453089
1356.4,586.72,0.844404,0.284998,0.45149,0.416431,0.249837,0.685178,0.563776
1367.28,586.72,0.408061,0.34206,0.307566,0.560221,0.360829,0.487353,0.5983
1378.16,586.72,0.748413,0.503416,0.602989,0.494856,0.844461,0.839096,0.53697
1389.04,586.72,0.656041,0.741603,0.547546,0.426163,0.675979,0.469145,0.254278
1399.92,586.72,0.59885,0.599911,0.507366,0.543253,0.684909,0.758857,0.759684
1410.8,586.72,0.734747,0.544035,0.423461,0.242808,0.686095,0.531027,0.603029
1421.68,586.72,0.846923,0.81838,0.301329,0.695336,0.421795,0.704318,0.290192
1432.56,586.72,0.366257,0.643415,0.627162,0.822298,0.485018,0.274708,0.348461
1443.44,586.72,0.260997,0.543853,0.402738,0.659847,0.243764,0.710104,0.3031
1454.32,586.72,0.728673,0.568961,0.862785,0.56342,0.212996,0.386245,0.606228
1040.88,597.6,0.699091,0.717272,0.309257,0.646014,0.635652,0.410586,0.44135
1051.76,597.6,0.857447,0.214904,0.531542,0.323704,0.658319,0.258703,0.246002
1062.64,597.6,0.243336,0.333411,0.394462,0.304334,0.677264,0.597201,0.76418
1073.52,597.6,0.721028,0.407305,0.867281,0.549702,0.776266,0.830065,0.213122
1084.4,597.6,0.789262,0.316311,0.619349,0.588353,0.833583,0.728606,0.334367
1095.28,597.6,0.569235,0.239192,0.575718,0.526682,0.254096,0.207259,0.650386
1106.16,597.6,0.712415,0.265963,0.696388,0.755751,0.399374,0.89085,0.860085
1117.04,597.6,0.876638,0.588051,0.724265,0.697667,0.795356,0.691546,0.347369
1127.92,597.6,0.671623,0.621612,0.36049,0.560885,0.737922,0.77984,0.249238
1138.8,597.6,0.671505,0.608446,0.383606,0.34074,0.647638,0.759323,0.667423
1149.68,597.6,0.701735,0.766583,0.417809,0.51415,0.832546,0.214197,0.369901
1160.56,597.6,0.33192,0.205047,0.329986,0.308558,0.593099,0.854252,0.806225
1171.44,597.6,0.488455,0.645798,0.253593,0.260078,0.36741,0.414084,0.620963
1182.32,597.6,0.205332,0.293923,0.670201,0.676838,0.702369,0.853807,0.817578
1193.2,597.6,0.450007,0.713131,0.585001,0.251742,0.579713,0.80281,0.565892
1204.08,597.6,0.512259,0.817007,0.735793,0.644179,0.822054,0.865779,0.752737
1214.96,597.6,0.515153,0.820031,0.658962,0.803608,0.565829,0.712555,0.863686
1225.84,597.6,0.733239,0.226639,0.584649,0.738571,0.320562,0.35485,0.515409
1236.72,597.6,0.822931,0.308657,0.432987,0.372939,0.821788,0.817987,0.424681
1247.6,597.6,0.501501,0.720797,0.790572,0.81376,0.637804,0.626365,0.557938
1258.48,597.6,0.559858,0.592144,0.410675,0.875011,0.512176,0.869637,0.778619
1269.36,597.6,0.878004,0.682192,0.742305,0.711243,0.708831,0.426953,0.549814
1280.24,597.6,0.829393,0.581803,0.865223,0.752324,0.69046,0.398209,0.225263
1291.12,597.6,0.612248,0.316197,0.449943,0.213749,0.836994,0.340515,0.827508
1302,597.6,0.574798,0.766881,0.485447,0.234656,0.459025,0.696122,0.209667
1312.88,597.6,0.771201,0.665759,0.788286,0.749205,0.447951,0.630591,0.560448
1323.76,597.6,0.256782,0.857544,0.210262,0.886174,0.539347,0.875485,0.738498
1334.64,597.6,0.329807,0.373695,0.763761,0.742055,0.489892,0.313704,0.755804
1345.52,597.6,0.426886,0.45422,0.683312,0.801683,0.3211,0.268759,0.83634
1356.4,597.6,0.580125,0.764881,0.846007,0.451326,0.53064,0.734293,0.300531
1367.28,597.6,0.77859,0.464884,0.66098,0.835372,0.422428,0.671242,0.821546
1378.16,597.6,0.761775,0.646727,0.660045,0.891583,0.820422,0.523806,0.733638
1389.04,597.6,0.410314,0.63751,0.589442,0.637199,0.89173,0.372754,0.538883
1399.92,597.6,0.31283,0.441513,0.475222,0.692955,0.306394,0.421229,0.244282
1410.8,597.6,0.637034,0.255522,0.344813,0.515624,0.520406,0.805792,0.450996
1421.68,597.6,0.742834,0.577035,0.372542,0.60461,0.323762,0.832587,0.596192
1432.56,597.6,0.244184,0.456393,0.42983,0.454498,0.893903,0.819272,0.891697
1443.44,597.6,0.885633,0.292026,0.530579,0.298463,0.533539,0.805801,0.791418
1454.32,597.6,0.639933,0.327031,0.8357,0.376966,0.382553,0.280512,0.69259
1040.88,608.48,0.702959,0.886305,0.243586,0.545793,0.563339,0.416129,0.250403
1051.76,608.48,0.687101,0.348716,0.646595,0.731285,0.605109,0.876426,0.285783
1062.64,608.48,0.599012,0.795697,0.27748,0.584645,0.887723,0.608059,0.683107
1073.52,608.48,0.521262,0.513861,0.574525,0.261194,0.640891,0.510225,0.43816
1084.4,608.48,0.823444,0.590737,0.230751,0.626403,0.577042,0.274337,0.272196
1095.28,608.48,0.240382,0.490465,0.322599,0.727483,0.639181,0.769195,0.558769
1106.16,608.48,0.34429,0.74562,0.644552,0.743302,0.641318,0.722032,0.427947
1117.04,608.48,0.629041,0.430091,0.211054,0.250302,0.743952,0.58558,0.311497
1127.92,608.48,0.484843,0.895805,0.549657,0.408287,0.586542,0.580407,0.83469
1138.8,608.48,0.263585,0.654744,0.206886,0.303967,0.24521,0.329486,0.83145
1149.68,608.48,0.684391,0.89868,0.490218,0.828681,0.744301,0.23477,0.671983
1160.56,608.48,0.485618,0.756802,0.89993,0.214659,0.286893,0.210985,0.264961
1171.44,608.48,0.830844,0.596564,0.376458,0.415687,0.592369,0.726115,0.623974
1182.32,608.48,0.278912,0.406522,0.558664,0.342497,0.861267,0.56555,0.446463
1193.2,608.48,0.206476,0.695036,0.377913,0.690867,0.693716,0.668131,0.619548
1204.08,608.48,0.538017,0.702902,0.391531,0.823635,0.559704,0.391461,0.838294
1214.96,608.48,0.646597,0.402445,0.203255,0.577441,0.79901,0.379713,0.793128
1225.84,608.48,0.491379,0.205828,0.517103,0.570291,0.412351,0.875767,0.712788
1236.72,608.48,0.373617,0.541317,0.259251,0.380093,0.336352,0.437164,0.87096
1247.6,608.48,0.830068,0.205295,0.590508,0.468085,0.708197,0.782038,0.39172
1258.48,608.48,0.367901,0.273499,0.330014,0.814497,0.475944,0.333269,0.491938
1269.36,608.48,0.374954,0.512982,0.385066,0.666333,0.518811,0.702169,0.336624
1280.24,608.48,0.731161,0.677936,0.849412,0.204779,0.319252,0.208663,0.384872
1291.12,608.48,0.455604,0.445826,0.355832,0.385673,0.451121,0.74634,0.653757
1302,608.48,0.259318,0.628378,0.845477,0.427219,0.701877,0.275491,0.341716
1312.88,608.48,0.277821,0.40876,0.633654,0.452775,0.721742,0.81872,0.219109
1323.76,608.48,0.340553,0.620889,0.355733,0.871714,0.398825,0.305145,0.876492
1334.64,608.48,0.518077,0.313807,0.361364,0.773682,0.559633,0.517196,0.259354
1345.52,608.48,0.810755,0.363536,0.713112,0.870073,0.791914,0.658589,0.397292
1356.4,608.48,0.593791,0.734079,0.539008,0.671612,0.242839,0.272662,0.224387
1367.28,608.48,0.764581,0.891382,0.243496,0.205134,0.612272,0.399229,0.876848
1378.16,608.48,0.811097,0.504373,0.85334,0.429174,0.61818,0.314704,0.302856
1389.04,608.48,0.277814,0.6319,0.36221,0.888569,0.795436,0.875322,0.858642
1399.92,608.48,0.687349,0.633911,0.355934,0.38114,0.46799,0.694942,0.852752
1410.8,608.48,0.51083,0.767604,0.877139,0.375411,0.758986,0.220635,0.380544
1421.68,608.48,0.471258,0.419864,0.357392,0.382355,0.724237,0.310732,0.61153
1432.56,608.48,0.442417,0.425436,0.714386,0.520231,0.857336,0.876596,0.5088
1443.44,608.48,0.752772,0.851918,0.467442,0.540122,0.585829,0.623376,0.721262
1454.32,608.48,0.85382,0.418318,0.674014,0.464649,0.285922,0.651153,0.64006
1040.88,619.36,0.844908,0.671788,0.820604,0.416167,0.891651,0.277996,0.598522
1051.76,619.36,0.715888,0.388728,0.310052,0.258305,0.614164,0.824437,0.578536
1062.64,619.36,0.571501,0.801033,0.887336,0.424273,0.752951,0.454778,0.764395
1073.52,619.36,0.438781,0.878154,0.585657,0.3926,0.396472,0.35967,0.65725
1084.4,619.36,0.482394,0.810823,0.39731,0.427302,0.58261,0.317914,0.643469
1095.28,619.36,0.574261,0.39591,0.341991,0.390149,0.584639,0.452043,0.448454
1106.16,619.36,0.298803,0.37648,0.82699,0.670304,0.277513,0.814326,0.894577
1117.04,619.36,0.830465,0.369104,0.758972,0.369245,0.347258,0.444628,0.561846
1127.92,619.36,0.54373,0.604299,0.319095,0.826124,0.515122,0.516405,0.353426
1138.8,619.36,0.897732,0.634319,0.796895,0.571993,0.83023,0.238886,0.762143
1149.68,619.36,0.514868,0.490929,0.310597,0.613671,0.667409,0.237587,0.383975
1160.56,619.36,0.744922,0.851914,0.378552,0.675387,0.321018,0.237524,0.844632
1171.44,619.36,0.468276,0.482153,0.506478,0.812006,0.886451,0.625573,0.73813
1182.32,619.36,0.501573,0.241978,0.891557,0.499305,0.676297,0.788452,0.871298
1193.2,619.36,0.606527,0.827339,0.733441,0.221395,0.418268,0.844038,0.635067
1204.08,619.36,0.885677,0.881625,0.819042,0.730599,0.833539,0.297595,0.505986
1214.96,619.36,0.254556,0.335119,0.450618,0.522833,0.617272,0.757096,0.434839
1225.84,619.36,0.603723,0.482669,0.272969,0.205296,0.524647,0.264526,0.504601
1236.72,619.36,0.300945,0.852979,0.475899,0.707472,0.780318,0.30934,0.728867
1247.6,619.36,0.298586,0.253377,0.463934,0.284263,0.235002,0.382976,0.814862
1258.48,619.36,0.868541,0.480571,0.420848,0.223097,0.61569,0.671466,0.54593
1269.36,619.36,0.332962,0.528562,0.780769,0.736685,0.811231,0.853738,0.74198
1280.24,619.36,0.435878,0.218264,0.346581,0.536823,0.871243,0.62248,0.344295
1291.12,619.36,0.751561,0.73182,0.873162,0.850146,0.785197,0.437096,0.234409
1302,619.36,0.820199,0.620072,0.849271,0.78874,0.200643,0.370118,0.811838
1312.88,619.36,0.616333,0.841584,0.457768,0.749294,0.470146,0.338537,0.585979
1323.76,619.36,0.381376,0.292275,0.42796,0.617254,0.310539,0.574541,0.254077
1334.64,619.36,0.281782,0.297021,0.398372,0.833343,0.828841,0.371533,0.783489
1345.52,619.36,0.714038,0.608629,0.817899,0.634237,0.328701,0.767169,0.522978
1356.4,619.36,0.329344,0.237288,0.434815,0.745677,0.878872,0.692583,0.594972
1367.28,619.36,0.449017,0.83112,0.280951,0.630394,0.223394,0.50891,0.347648
1378.16,619.36,0.333933,0.883451,0.401726,0.415716,0.280472,0.600097,0.349059
1389.04,619.36,0.209313,0.771631,0.232548,0.72335,0.48026,0.850447,0.457587
1399.92,619.36,0.608961,0.717616,0.780565,0.738305,0.754904,0.31538,0.583982
1410.8,619.36,0.733775,0.807963,0.278954,0.282793,0.739083,0.359904,0.713187
1421.68,619.36,0.762477,0.668815,0.860835,0.89641,0.652266,0.362561,0.412126
1432.56,619.36,0.732738,0.762658,0.561185,0.74205,0.634289,0.593733,0.5654
1443.44,619.36,0.214549,0.544179,0.822988,0.62351,0.361795,0.703553,0.461815
1454.32,619.36,0.216699,0.818933,0.845797,0.750474,0.726896,0.22475,0.833267
1040.88,630.24,0.565979,0.384655,0.646454,0.428456,0.853469,0.607289,0.424867
1051.76,630.24,0.605735,0.76985,0.636993,0.438473,0.632508,0.298177,0.280523
1062.64,630.24,0.366796,0.69191,0.645923,0.381345,0.33609,0.568911,0.804854
1073.52,630.24,0.497885,0.372464,0.366669,0.514584,0.291397,0.312466,0.365059
1084.4,630.24,0.818293,0.337216,0.298326,0.484272,0.521871,0.74478,0.712728
1095.28,630.24,0.47534,0.452069,0.237595,0.881075,0.321918,0.674588,0.419547
1106.16,630.24,0.754426,0.772765,0.50007,0.221222,0.564675,0.245994,0.402567
1117.04,630.24,0.700765,0.614905,0.307421,0.29865,0.787369,0.47409,0.613235
1127.92,630.24,0.878766,0.586556,0.778293,0.797059,0.723772,0.876619,0.381331
1138.8,630.24,0.345643,0.721399,0.894059,0.620983,0.273468,0.231654,0.602057
1149.68,630.24,0.395386,0.706242,0.821605,0.249812,0.579007,0.421675,0.271034
1160.56,630.24,0.243682,0.467669,0.473601,0.744447,0.882574,0.581023,0.843098
1171.44,630.24,0.769943,0.855113,0.556333,0.748708,0.541669,0.434626,0.645767
1182.32,630.24,0.365441,0.411245,0.827098,0.511084,0.232644,0.821157,0.232067
1193.2,630.24,0.306112,0.852811,0.634124,0.501498,0.659052,0.555729,0.55131
1204.08,630.24,0.338059,0.777404,0.622344,0.381741,0.345073,0.895945,0.226189
1214.96,630.24,0.327647,0.576968,0.869286,0.897589,0.532081,0.525619,0.746298
1225.84,630.24,0.87375,0.760245,0.492065,0.339192,0.27149,0.419162,0.650276
1236.72,630.24,0.304134,0.340319,0.682342,0.410246,0.29313,0.416466,0.711743
1247.6,630.24,0.752182,0.772195,0.363053,0.890241,0.649599,0.785396,0.371982
1258.48,630.24,0.794672,0.781341,0.39817,0.222318,0.458309,0.367457,0.219908
1269.36,630.24,0.790391,0.693076,0.766205,0.764141,0.553321,0.35827,0.203333
1280.24,630.24,0.624811,0.577432,0.653608,0.728945,0.717751,0.435951,0.239191
1291.12,630.24,0.81088,0.652417,0.750934,0.663062,0.524612,0.213987,0.653303
1302,630.24,0.274211,0.799383,0.825285,0.868883,0.680725,0.323455,0.891201
1312.88,630.24,0.239034,0.490912,0.211109,0.829425,0.283988,0.777314,0.693566
1323.76,630.24,0.637309,0.235583,0.696898,0.36212,0.613015,0.450507,0.891065
1334.64,630.24,0.430766,0.686457,0.230256,0.341647,0.438874,0.781189,0.804709
1345.52,630.24,0.763486,0.795176,0.558012,0.837697,0.694559,0.483297,0.80658
1356.4,630.24,0.475284,0.606752,0.797781,0.514318,0.897664,0.80889,0.443742
1367.28,630.24,0.281652,0.686204,0.237308,0.71896,0.721787,0.734206,0.88108
1378.16,630.24,0.434802,0.284713,0.872145,0.665569,0.77117,0.202401,0.807215
1389.04,630.24,0.310044,0.78359,0.711924,0.873531,0.678766,0.369936,0.811228
1399.92,630.24,0.473325,0.653233,0.717808,0.748608,0.359984,0.615589,0.362926
1410.8,630.24,0.357648,0.524479,0.606668,0.4393,0.310683,0.643976,0.25826
1421.68,630.24,0.83247,0.478182,0.239341,0.367272,0.562894,0.211486,0.832841
1432.56,630.24,0.434064,0.213886,0.740057,0.544109,0.797476,0.551981,0.517639
1443.44,630.24,0.576242,0.721917,0.428867,0.849567,0.47515,0.246675,0.698175
1454.32,630.24,0.635134,0.662265,0.861101,0.792783,0.286744,0.567769,0.332083
1040.88,641.12,0.397427,0.311744,0.390343,0.329897,0.589926,0.429684,0.497169
1051.76,641.12,0.25282,0.441169,0.430011,0.486885,0.455055,0.270067,0.830994
1062.64,641.12,0.352531,0.622048,0.448633,0.728773,0.443965,0.6775,0.67834
1073.52,641.12,0.719115,0.724176,0.476515,0.45425,0.48644,0.437616,0.347032
1084.4,641.12,0.573184,0.805384,0.479115,0.770611,0.217129,0.669458,0.200508
1095.28,641.12,0.607055,0.899141,0.497678,0.659875,0.44031,0.727688,0.24676
1106.16,641.12,0.695366,0.797756,0.877754,0.847897,0.519804,0.426386,0.67667
1117.04,641.12,0.763769,0.203887,0.455011,0.582885,0.728062,0.731525,0.837134
1127.92,641.12,0.314502,0.269141,0.284166,0.687687,0.874526,0.563281,0.558298
1138.8,641.12,0.891655,0.332739,0.558806,0.598709,0.33188,0.856484,0.358585
1149.68,641.12,0.57219,0.684172,0.405345,0.367556,0.581928,0.383098,0.315453
1160.56,641.12,0.201732,0.609485,0.792123,0.765501,0.613371,0.347134,0.448386
1171.44,641.12,0.441434,0.878659,0.38552,0.555936,0.247801,0.469686,0.343623
1182.32,641.12,0.222327,0.832968,0.701921,0.213981,0.265706,0.360727,0.61269
1193.2,641.12,0.397586,0.317211,0.771275,0.769776,0.801383,0.27662,0.237332
1204.08,641.12,0.483311,0.459718,0.352785,0.485043,0.869203,0.244909,0.350545
1214.96,641.12,0.582575,0.392043,0.598931,0.824008,0.370702,0.784451,0.479944
1225.84,641.12,0.418503,0.354137,0.623567,0.44083,0.287105,0.425488,0.454811
1236.72,641.12,0.352811,0.586215,0.867501,0.550397,0.703426,0.738776,0.420174
1247.6,641.12,0.604809,0.815396,0.457506,0.888121,0.375115,0.610291,0.473164
1258.48,641.12,0.344318,0.6552,0.623709,0.726892,0.847243,0.32264,0.6509
1269.36,641.12,0.317945,0.207091,0.230845,0.536448,0.361228,0.654412,0.777278
1280.24,641.12,0.448333,0.8799,0.332089,0.601144,0.566115,0.29959,0.251541
1291.12,641.12,0.369541,0.838366,0.471715,0.77435,0.753763,0.729221,0.762471
1302,641.12,0.228877,0.439512,0.335635,0.373195,0.894712,0.759344,0.200087
1312.88,641.12,0.841955,0.881984,0.650988,0.259901,0.889075,0.681832,0.596349
1323.76,641.12,0.350303,0.436244,0.473627,0.598635,0.416144,0.605716,0.299779
1334.64,641.12,0.782258,0.705306,0.35132,0.251799,0.643673,0.623034,0.826149
1345.52,641.12,0.497436,0.452255,0.68862,0.526313,0.691767,0.824255,0.699508
1356.4,641.12,0.68648,0.683599,0.699595,0.628435,0.665583,0.450583,0.688336
1367.28,641.12,0.654658,0.232415,0.384685,0.804961,0.468659,0.658313,0.503596
1378.16,641.12,0.684803,0.364029,0.603375,0.567061,0.869335,0.754695,0.61886
1389.04,641.12,0.613008,0.477729,0.545009,0.210444,0.729984,0.333629,0.536757
1399.92,641.12,0.521751,0.257884,0.336265,0.308231,0.741484,0.83586,0.736666
1410.8,641.12,0.507067,0.386443,0.525002,0.261726,0.418858,0.709688,0.866686
1421.68,641.12,0.687517,0.468,0.470282,0.47232,0.632029,0.873657,0.839381
1432.56,641.12,0.601365,0.728351,0.558242,0.314373,0.30608,0.203251,0.324817
1443.44,641.12,0.836064,0.33688,0.661575,0.457816,0.394765,0.79784,0.566047
1040.88,652,0.236249,0.7337,0.402713,0.543316,0.220143,0.727715,0.605041
1051.76,652,0.439001,0.537403,0.571728,0.226518,0.805403,0.84201,0.498838
1062.64,652,0.537433,0.815667,0.438219,0.238797,0.644018,0.796461,0.353171
1073.52,652,0.750098,0.799712,0.477988,0.686163,0.236592,0.239563,0.243979
1084.4,652,0.431357,0.837402,0.610026,0.467605,0.671102,0.812739,0.810921
1095.28,652,0.691245,0.640454,0.515962,0.230246,0.277857,0.88769,0.256764
1106.16,652,0.88326,0.8297,0.555602,0.520693,0.745366,0.793821,0.559491
1117.04,652,0.489384,0.690282,0.712661,0.339483,0.589993,0.290649,0.825646
1127.92,652,0.626585,0.330212,0.869624,0.857942,0.267614,0.57965,0.425547
1138.8,652,0.738716,0.492389,0.336468,0.529961,0.232843,0.65243,0.560207
1149.68,652,0.3107,0.64012,0.616971,0.293961,0.56982,0.272573,0.614654
1160.56,652,0.415186,0.866394,0.274144,0.70457,0.656676,0.786805,0.844053
1171.44,652,0.34667,0.877455,0.769699,0.773255,0.307666,0.739323,0.731197
1182.32,652,0.37528,0.418973,0.256744,0.213997,0.711362,0.393212,0.543958
1193.2,652,0.744205,0.845642,0.204165,0.854905,0.585761,0.621137,0.248866
1204.08,652,0.255581,0.69371,0.66352,0.470767,0.660105,0.737664,0.275337
1214.96,652,0.416781,0.624469,0.21939,0.563451,0.601924,0.789089,0.436706
1225.84,652,0.70959,0.628412,0.267903,0.884871,0.847385,0.324647,0.898867
1236.72,652,0.658747,0.517859,0.542825,0.502952,0.4635,0.546991,0.457857
1247.6,652,0.849262,0.268128,0.506723,0.204843,0.761838,0.270243,0.47561
1258.48,652,0.521943,0.807907,0.550947,0.738724,0.532376,0.570338,0.402175
1269.36,652,0.2343,0.459427,0.638881,0.743891,0.887839,0.706784,0.728761
1280.24,652,0.835225,0.831431,0.727629,0.593972,0.44929,0.370454,0.896924
1291.12,652,0.71279,0.717445,0.454782,0.662052,0.785572,0.761505,0.666895
1302,652,0.64741,0.831748,0.242505,0.269353,0.739655,0.593452,0.808077
1312.88,652,0.372031,0.263789,0.310252,0.406331,0.523216,0.749133,0.250222
1323.76,652,0.511056,0.555917,0.778983,0.446281,0.487349,0.606612,0.840253
1334.64,652,0.736638,0.777066,0.837177,0.549429,0.594511,0.391959,0.31148
1345.52,652,0.480083,0.253463,0.778375,0.227494,0.885211,0.820879,0.296847
1356.4,652,0.724866,0.514331,0.204924,0.896896,0.578121,0.315176,0.403228
1367.28,652,0.201337,0.864309,0.45345,0.512393,0.520227,0.332433,0.758673
1378.16,652,0.807576,0.739045,0.698926,0.644214,0.616111,0.636103,0.293643
1389.04,652,0.310622,0.828062,0.405123,0.590705,0.881525,0.283498,0.618199
1399.92,652,0.866736,0.204377,0.715046,0.691602,0.518709,0.71997,0.688498
1410.8,652,0.896829,0.835146,0.891726,0.898166,0.799456,0.445176,0.510559
1421.68,652,0.419683,0.577609,0.369232,0.327258,0.416654,0.868158,0.771472
1432.56,652,0.832765,0.604261,0.865115,0.243387,0.532323,0.370238,0.634092
1443.44,652,0.513848,0.453736,0.352291,0.480584,0.458113,0.867336,0.272186
1051.76,662.88,0.776821,0.687306,0.760684,0.773651,0.622452,0.75241,0.771817
1062.64,662.88,0.521908,0.297585,0.382376,0.74159,0.675194,0.551608,0.868849
1073.52,662.88,0.891847,0.519767,0.740321,0.824612,0.224028,0.705436,0.867999
1084.4,662.88,0.556351,0.875673,0.602091,0.870199,0.429409,0.754381,0.450783
